change_id	change_type	ags_new	name_new	ags_old	name_old	change_date_stat
13/2011/0010-R	3	13071142	Stavenhagen, Reuterstadt, Stadt	13052074	Stavenhagen, Reuterstadt, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071169	Zettemin	13052092	Zettemin	2011-09-01 00:00:00
13/2011/0010-R	3	13072043	Güstrow, Stadt	13053031	Güstrow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072106	Teterow, Stadt	13053087	Teterow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072009	Baumgarten	13053004	Baumgarten	2011-09-01 00:00:00
13/2011/0010-R	3	13072013	Bernitt	13053007	Bernitt	2011-09-01 00:00:00
13/2011/0010-R	3	13072020	Bützow, Stadt	13053013	Bützow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072028	Dreetz	13053019	Dreetz	2011-09-01 00:00:00
13/2011/0010-R	3	13072050	Jürgenshagen	13053037	Jürgenshagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072053	Klein Belitz	13053039	Klein Belitz	2011-09-01 00:00:00
13/2011/0010-R	3	13072078	Penzin	13053067	Penzin	2011-09-01 00:00:00
13/2011/0010-R	3	13072089	Rühn	13053078	Rühn	2011-09-01 00:00:00
13/2011/0010-R	3	13072101	Steinhagen	13053083	Steinhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072104	Tarnow	13053086	Tarnow	2011-09-01 00:00:00
13/2011/0010-R	3	13072114	Warnow	13053094	Warnow	2011-09-01 00:00:00
13/2011/0010-R	3	13072120	Zepelin	13053099	Zepelin	2011-09-01 00:00:00
13/2011/0010-R	3	13072004	Altkalen	13053003	Altkalen	2011-09-01 00:00:00
13/2011/0010-R	3	13072010	Behren-Lübchin	13053005	Behren-Lübchin	2011-09-01 00:00:00
13/2011/0010-R	3	13072016	Boddin	13053008	Boddin	2011-09-01 00:00:00
13/2011/0010-R	3	13072031	Finkenthal	13053020	Finkenthal	2011-09-01 00:00:00
13/2011/0010-R	3	13072035	Gnoien, Stadt	13053022	Gnoien, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072068	Lühburg	13053056	Lühburg	2011-09-01 00:00:00
13/2011/0010-R	3	13072111	Walkendorf	13053091	Walkendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072115	Wasdow	13053095	Wasdow	2011-09-01 00:00:00
13/2011/0010-R	3	13072033	Glasewitz	13053021	Glasewitz	2011-09-01 00:00:00
13/2011/0010-R	3	13072039	Groß Schwiesow	13053027	Groß Schwiesow	2011-09-01 00:00:00
13/2011/0010-R	3	13072044	Gutow	13053032	Gutow	2011-09-01 00:00:00
13/2011/0010-R	3	13072055	Klein Upahl	13053041	Klein Upahl	2011-09-01 00:00:00
13/2011/0010-R	3	13072061	Kuhs	13053045	Kuhs	2011-09-01 00:00:00
13/2011/0010-R	3	13072067	Lohmen	13053054	Lohmen	2011-09-01 00:00:00
13/2011/0010-R	3	13072069	Lüssow	13053057	Lüssow	2011-09-01 00:00:00
13/2011/0010-R	3	13072071	Mistorf	13053060	Mistorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072073	Mühl Rosin	13053062	Mühl Rosin	2011-09-01 00:00:00
13/2011/0010-R	3	13072079	Plaaz	13053068	Plaaz	2011-09-01 00:00:00
13/2011/0010-R	3	13072084	Reimershagen	13053075	Reimershagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072092	Sarmstorf	13053080	Sarmstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072119	Zehna	13053098	Zehna	2011-09-01 00:00:00
13/2011/0010-R	3	13072042	Gülzow-Prüzen	13053104	Gülzow-Prüzen	2011-09-01 00:00:00
13/2011/0010-R	3	13072048	Hoppenrade	13053035	Hoppenrade	2011-09-01 00:00:00
13/2011/0010-R	3	13072056	Krakow am See, Stadt	13053043	Krakow am See, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072059	Kuchelmiß	13053044	Kuchelmiß	2011-09-01 00:00:00
13/2011/0010-R	3	13072063	Lalendorf	13053048	Lalendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072065	Langhagen	13053049	Langhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072026	Dobbin-Linstow	13053102	Dobbin-Linstow	2011-09-01 00:00:00
13/2011/0010-R	3	13072003	Alt Sührkow	13053002	Alt Sührkow	2011-09-01 00:00:00
13/2011/0010-R	3	13072023	Dahmen	13053015	Dahmen	2011-09-01 00:00:00
13/2011/0010-R	3	13072024	Dalkendorf	13053016	Dalkendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072038	Groß Roge	13053026	Groß Roge	2011-09-01 00:00:00
13/2011/0010-R	3	13072040	Groß Wokern	13053028	Groß Wokern	2011-09-01 00:00:00
13/2011/0010-R	3	13072041	Groß Wüstenfelde	13053029	Groß Wüstenfelde	2011-09-01 00:00:00
13/2011/0010-R	3	13072045	Hohen Demzin	13053033	Hohen Demzin	2011-09-01 00:00:00
13/2011/0010-R	3	13072049	Jördenstorf	13053036	Jördenstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072066	Lelkendorf	13053050	Lelkendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072109	Thürkow	13053088	Thürkow	2011-09-01 00:00:00
13/2011/0010-R	3	13072113	Warnkenhagen	13053093	Warnkenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072094	Schorssow	13053105	Schorssow	2011-09-01 00:00:00
13/2011/0010-R	3	13072096	Schwasdorf	13053106	Schwasdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072103	Sukow-Levitzow	13053107	Sukow-Levitzow	2011-09-01 00:00:00
13/2011/0010-R	3	13072082	Prebberede	13053109	Prebberede	2011-09-01 00:00:00
13/2011/0010-R	3	13072025	Diekhof	13053017	Diekhof	2011-09-01 00:00:00
13/2011/0010-R	3	13072046	Hohen Sprenz	13053034	Hohen Sprenz	2011-09-01 00:00:00
13/2011/0010-R	3	13072062	Laage, Stadt	13053047	Laage, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072112	Wardow	13053092	Wardow	2011-09-01 00:00:00
13/2011/0010-R	3	13072027	Dolgen am See	13053103	Dolgen am See	2011-09-01 00:00:00
13/2011/0010-R	3	13076014	Boizenburg/ Elbe, Stadt	13054013	Boizenburg/ Elbe, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076060	Hagenow, Stadt	13054043	Hagenow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076088	Lübtheen, Stadt	13054067	Lübtheen, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076090	Ludwigslust, Stadt	13054069	Ludwigslust, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076010	Besitz	13054009	Besitz	2011-09-01 00:00:00
13/2011/0010-R	3	13076016	Brahlstorf	13054014	Brahlstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076030	Dersenow	13054022	Dersenow	2011-09-01 00:00:00
13/2011/0010-R	3	13076054	Gresse	13054039	Gresse	2011-09-01 00:00:00
13/2011/0010-R	3	13076055	Greven	13054040	Greven	2011-09-01 00:00:00
13/2011/0010-R	3	13076102	Neu Gülze	13054078	Neu Gülze	2011-09-01 00:00:00
13/2011/0010-R	3	13076106	Nostorf	13054083	Nostorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076122	Schwanheide	13054096	Schwanheide	2011-09-01 00:00:00
13/2011/0010-R	3	13076136	Teldau	13054102	Teldau	2011-09-01 00:00:00
13/2011/0010-R	3	13076138	Tessin b. Boizenburg	13054103	Tessin b. Boizenburg	2011-09-01 00:00:00
13/2011/0010-R	3	13076009	Bengerstorf	13054127	Bengerstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076002	Alt Zachun	13054002	Alt Zachun	2011-09-01 00:00:00
13/2011/0010-R	3	13076004	Bandenitz	13054004	Bandenitz	2011-09-01 00:00:00
13/2011/0010-R	3	13076008	Belsch	13054007	Belsch	2011-09-01 00:00:00
13/2011/0010-R	3	13076013	Bobzin	13054011	Bobzin	2011-09-01 00:00:00
13/2011/0010-R	3	13076019	Bresegard bei Picher	13054016	Bresegard bei Picher	2011-09-01 00:00:00
13/2011/0010-R	3	13076041	Gammelin	13054031	Gammelin	2011-09-01 00:00:00
13/2011/0010-R	3	13076057	Groß Krams	13054041	Groß Krams	2011-09-01 00:00:00
13/2011/0010-R	3	13076064	Hoort	13054046	Hoort	2011-09-01 00:00:00
13/2011/0010-R	3	13076065	Hülseburg	13054047	Hülseburg	2011-09-01 00:00:00
13/2011/0010-R	3	13076070	Kirch Jesar	13054052	Kirch Jesar	2011-09-01 00:00:00
13/2011/0010-R	3	13076079	Kuhstorf	13054060	Kuhstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076099	Moraas	13054076	Moraas	2011-09-01 00:00:00
13/2011/0010-R	3	13076110	Pätow-Steegen	13054086	Pätow-Steegen	2011-09-01 00:00:00
13/2011/0010-R	3	13076111	Picher	13054087	Picher	2011-09-01 00:00:00
13/2011/0010-R	3	13076116	Pritzier	13054090	Pritzier	2011-09-01 00:00:00
13/2011/0010-R	3	13076119	Redefin	13054092	Redefin	2011-09-01 00:00:00
13/2011/0010-R	3	13076123	Setzin	13054097	Setzin	2011-09-01 00:00:00
13/2011/0010-R	3	13076131	Strohkirchen	13054100	Strohkirchen	2011-09-01 00:00:00
13/2011/0010-R	3	13076139	Toddin	13054106	Toddin	2011-09-01 00:00:00
13/2011/0010-R	3	13076145	Warlitz	13054111	Warlitz	2011-09-01 00:00:00
13/2011/0010-R	3	13076001	Alt Krenzlin	13054001	Alt Krenzlin	2011-09-01 00:00:00
13/2011/0010-R	3	13076018	Bresegard bei Eldena	13054017	Bresegard bei Eldena	2011-09-01 00:00:00
13/2011/0010-R	3	13076046	Göhlen	13054034	Göhlen	2011-09-01 00:00:00
13/2011/0010-R	3	13076058	Groß Laasch	13054042	Groß Laasch	2011-09-01 00:00:00
13/2011/0010-R	3	13076084	Leussow	13054064	Leussow	2011-09-01 00:00:00
13/2011/0010-R	3	13076086	Lübesse	13054065	Lübesse	2011-09-01 00:00:00
13/2011/0010-R	3	13076087	Lüblow	13054066	Lüblow	2011-09-01 00:00:00
13/2011/0010-R	3	13076118	Rastow	13054091	Rastow	2011-09-01 00:00:00
13/2011/0010-R	3	13076134	Sülstorf	13054101	Sülstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076141	Uelitz	13054107	Uelitz	2011-09-01 00:00:00
13/2011/0010-R	3	13076146	Warlow	13054112	Warlow	2011-09-01 00:00:00
13/2011/0010-R	3	13076156	Wöbbelin	13054119	Wöbbelin	2011-09-01 00:00:00
13/2011/0010-R	3	13076012	Blievenstorf	13054010	Blievenstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076017	Brenz	13054015	Brenz	2011-09-01 00:00:00
13/2011/0010-R	3	13076105	Neustadt-Glewe, Stadt	13054081	Neustadt-Glewe, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076036	Dümmer	13054027	Dümmer	2011-09-01 00:00:00
13/2011/0010-R	3	13076063	Holthusen	13054045	Holthusen	2011-09-01 00:00:00
13/2011/0010-R	3	13076071	Klein Rogahn	13054054	Klein Rogahn	2011-09-01 00:00:00
13/2011/0010-R	3	13076107	Pampow	13054084	Pampow	2011-09-01 00:00:00
13/2011/0010-R	3	13076121	Schossin	13054095	Schossin	2011-09-01 00:00:00
13/2011/0010-R	3	13076130	Stralendorf	13054099	Stralendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076147	Warsow	13054113	Warsow	2011-09-01 00:00:00
13/2011/0010-R	3	13076154	Wittenförden	13054118	Wittenförden	2011-09-01 00:00:00
13/2011/0010-R	3	13076163	Zülow	13054123	Zülow	2011-09-01 00:00:00
13/2011/0010-R	3	13076039	Gallin	13054030	Gallin	2011-09-01 00:00:00
13/2011/0010-R	3	13076073	Kogel	13054056	Kogel	2011-09-01 00:00:00
13/2011/0010-R	3	13076142	Vellahn	13054109	Vellahn	2011-09-01 00:00:00
13/2011/0010-R	3	13076159	Zarrentin am Schaalsee, Stadt	13054121	Zarrentin am Schaalsee, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076092	Lüttow-Valluhn	13054126	Lüttow-Valluhn	2011-09-01 00:00:00
13/2011/0010-R	3	13076074	Körchow	13054057	Körchow	2011-09-01 00:00:00
13/2011/0010-R	3	13076083	Lehsen	13054063	Lehsen	2011-09-01 00:00:00
13/2011/0010-R	3	13076152	Wittenburg, Stadt	13054117	Wittenburg, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076153	Wittendörp	13054124	Wittendörp	2011-09-01 00:00:00
13/2011/0010-R	3	13076034	Dömitz, Stadt	13054024	Dömitz, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076067	Karenz	13054049	Karenz	2011-09-01 00:00:00
13/2011/0010-R	3	13076093	Malk Göhren	13054071	Malk Göhren	2011-09-01 00:00:00
13/2011/0010-R	3	13076094	Malliß	13054072	Malliß	2011-09-01 00:00:00
13/2011/0010-R	3	13076103	Neu Kaliß	13054079	Neu Kaliß	2011-09-01 00:00:00
13/2011/0010-R	3	13076143	Vielank	13054110	Vielank	2011-09-01 00:00:00
13/2011/0010-R	3	13076053	Grebs-Niendorf	13054125	Grebs-Niendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13076003	Balow	13054003	Balow	2011-09-01 00:00:00
13/2011/0010-R	3	13076021	Brunow	13054018	Brunow	2011-09-01 00:00:00
13/2011/0010-R	3	13076027	Dambeck	13054021	Dambeck	2011-09-01 00:00:00
13/2011/0010-R	3	13076037	Eldena	13054028	Eldena	2011-09-01 00:00:00
13/2011/0010-R	3	13076049	Gorlosen	13054035	Gorlosen	2011-09-01 00:00:00
13/2011/0010-R	3	13076050	Grabow, Stadt	13054037	Grabow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13076069	Karstädt	13054051	Karstädt	2011-09-01 00:00:00
13/2011/0010-R	3	13076076	Kremmin	13054058	Kremmin	2011-09-01 00:00:00
13/2011/0010-R	3	13076097	Milow	13054074	Milow	2011-09-01 00:00:00
13/2011/0010-R	3	13076098	Möllenbeck	13054075	Möllenbeck	2011-09-01 00:00:00
13/2011/0010-R	3	13076100	Muchow	13054077	Muchow	2011-09-01 00:00:00
13/2011/0010-R	3	13076115	Prislich	13054089	Prislich	2011-09-01 00:00:00
13/2011/0010-R	3	13076127	Steesow	13054098	Steesow	2011-09-01 00:00:00
13/2011/0010-R	3	13076161	Zierzow	13054122	Zierzow	2011-09-01 00:00:00
13/2011/0010-R	3	13071110	Neustrelitz, Stadt	13055050	Neustrelitz, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071033	Feldberger Seenlandschaft	13055082	Feldberger Seenlandschaft	2011-09-01 00:00:00
13/2011/0010-R	3	13071035	Friedland, Stadt	13055020	Friedland, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071038	Genzkow	13055021	Genzkow	2011-09-01 00:00:00
13/2011/0010-R	3	13071040	Glienke	13055022	Glienke	2011-09-01 00:00:00
13/2011/0010-R	3	13071031	Eichhorst	13055085	Eichhorst	2011-09-01 00:00:00
13/2011/0010-R	3	13071028	Datzetal	13055088	Datzetal	2011-09-01 00:00:00
13/2011/0010-R	3	13071037	Galenbeck	13055089	Galenbeck	2011-09-01 00:00:00
13/2011/0010-R	3	13071011	Blankensee	13055004	Blankensee	2011-09-01 00:00:00
13/2011/0010-R	3	13071012	Blumenholz	13055005	Blumenholz	2011-09-01 00:00:00
13/2011/0010-R	3	13071025	Carpin	13055011	Carpin	2011-09-01 00:00:00
13/2011/0010-R	3	13071042	Godendorf	13055023	Godendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071058	Grünow	13055029	Grünow	2011-09-01 00:00:00
13/2011/0010-R	3	13071066	Hohenzieritz	13055032	Hohenzieritz	2011-09-01 00:00:00
13/2011/0010-R	3	13071075	Klein Vielen	13055035	Klein Vielen	2011-09-01 00:00:00
13/2011/0010-R	3	13071080	Kratzeburg	13055037	Kratzeburg	2011-09-01 00:00:00
13/2011/0010-R	3	13071100	Möllenbeck	13055045	Möllenbeck	2011-09-01 00:00:00
13/2011/0010-R	3	13071147	Userin	13055070	Userin	2011-09-01 00:00:00
13/2011/0010-R	3	13071162	Wokuhl-Dabelow	13055086	Wokuhl-Dabelow	2011-09-01 00:00:00
13/2011/0010-R	3	13071009	Beseritz	13055002	Beseritz	2011-09-01 00:00:00
13/2011/0010-R	3	13071010	Blankenhof	13055003	Blankenhof	2011-09-01 00:00:00
13/2011/0010-R	3	13071019	Brunn	13055008	Brunn	2011-09-01 00:00:00
13/2011/0010-R	3	13071104	Neddemin	13055046	Neddemin	2011-09-01 00:00:00
13/2011/0010-R	3	13071108	Neuenkirchen	13055049	Neuenkirchen	2011-09-01 00:00:00
13/2011/0010-R	3	13071111	Neverin	13055051	Neverin	2011-09-01 00:00:00
13/2011/0010-R	3	13071141	Staven	13055066	Staven	2011-09-01 00:00:00
13/2011/0010-R	3	13071145	Trollenhagen	13055069	Trollenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13071161	Woggersin	13055076	Woggersin	2011-09-01 00:00:00
13/2011/0010-R	3	13071166	Wulkenzin	13055079	Wulkenzin	2011-09-01 00:00:00
13/2011/0010-R	3	13071170	Zirzow	13055081	Zirzow	2011-09-01 00:00:00
13/2011/0010-R	3	13071140	Sponholz	13055090	Sponholz	2011-09-01 00:00:00
13/2011/0010-R	3	13071021	Burg Stargard, Stadt	13055009	Burg Stargard, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071024	Cammin	13055010	Cammin	2011-09-01 00:00:00
13/2011/0010-R	3	13071026	Cölpin	13055012	Cölpin	2011-09-01 00:00:00
13/2011/0010-R	3	13071055	Groß Nemerow	13055028	Groß Nemerow	2011-09-01 00:00:00
13/2011/0010-R	3	13071067	Holldorf	13055033	Holldorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071117	Pragsdorf	13055054	Pragsdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071090	Lindetal	13055087	Lindetal	2011-09-01 00:00:00
13/2011/0010-R	3	13071083	Kublank	13055039	Kublank	2011-09-01 00:00:00
13/2011/0010-R	3	13071098	Mildenitz	13055043	Mildenitz	2011-09-01 00:00:00
13/2011/0010-R	3	13071105	Neetzka	13055047	Neetzka	2011-09-01 00:00:00
13/2011/0010-R	3	13071116	Petersdorf	13055053	Petersdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071130	Schönbeck	13055061	Schönbeck	2011-09-01 00:00:00
13/2011/0010-R	3	13071132	Schönhausen	13055062	Schönhausen	2011-09-01 00:00:00
13/2011/0010-R	3	13071153	Voigtsdorf	13055071	Voigtsdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071164	Woldegk, Stadt	13055078	Woldegk, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071054	Groß Miltzow	13055083	Groß Miltzow	2011-09-01 00:00:00
13/2011/0010-R	3	13071061	Helpt	13055084	Helpt	2011-09-01 00:00:00
13/2011/0010-R	3	13071099	Mirow, Stadt	13055044	Mirow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071119	Priepert	13055055	Priepert	2011-09-01 00:00:00
13/2011/0010-R	3	13071126	Roggentin	13055058	Roggentin	2011-09-01 00:00:00
13/2011/0010-R	3	13071159	Wesenberg, Stadt	13055074	Wesenberg, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071167	Wustrow	13055080	Wustrow	2011-09-01 00:00:00
13/2011/0010-R	3	13071156	Waren (Müritz), Stadt	13056072	Waren (Müritz), Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071005	Ankershagen	13056006	Ankershagen	2011-09-01 00:00:00
13/2011/0010-R	3	13071082	Krukow	13056033	Krukow	2011-09-01 00:00:00
13/2011/0010-R	3	13071086	Lapitz	13056035	Lapitz	2011-09-01 00:00:00
13/2011/0010-R	3	13071094	Mallin	13056042	Mallin	2011-09-01 00:00:00
13/2011/0010-R	3	13071101	Möllenhagen	13056047	Möllenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13071115	Penzlin, Stadt	13056053	Penzlin, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071121	Puchow	13056055	Puchow	2011-09-01 00:00:00
13/2011/0010-R	3	13071001	Alt Schwerin	13056004	Alt Schwerin	2011-09-01 00:00:00
13/2011/0010-R	3	13071043	Göhren-Lebbin	13056011	Göhren-Lebbin	2011-09-01 00:00:00
13/2011/0010-R	3	13071093	Malchow, Stadt	13056041	Malchow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071113	Nossentiner Hütte	13056051	Nossentiner Hütte	2011-09-01 00:00:00
13/2011/0010-R	3	13071114	Penkow	13056052	Penkow	2011-09-01 00:00:00
13/2011/0010-R	3	13071138	Silz	13056064	Silz	2011-09-01 00:00:00
13/2011/0010-R	3	13071155	Walow	13056071	Walow	2011-09-01 00:00:00
13/2011/0010-R	3	13071171	Zislow	13056075	Zislow	2011-09-01 00:00:00
13/2011/0010-R	3	13071036	Fünfseen	13056076	Fünfseen	2011-09-01 00:00:00
13/2011/0010-R	3	13071047	Grabowhöfe	13056014	Grabowhöfe	2011-09-01 00:00:00
13/2011/0010-R	3	13071051	Groß Dratow	13056015	Groß Dratow	2011-09-01 00:00:00
13/2011/0010-R	3	13071052	Groß Gievitz	13056017	Groß Gievitz	2011-09-01 00:00:00
13/2011/0010-R	3	13071056	Groß Plasten	13056019	Groß Plasten	2011-09-01 00:00:00
13/2011/0010-R	3	13071062	Hinrichshagen	13056022	Hinrichshagen	2011-09-01 00:00:00
13/2011/0010-R	3	13071063	Hohen Wangelin	13056023	Hohen Wangelin	2011-09-01 00:00:00
13/2011/0010-R	3	13071069	Jabel	13056024	Jabel	2011-09-01 00:00:00
13/2011/0010-R	3	13071071	Kargow	13056027	Kargow	2011-09-01 00:00:00
13/2011/0010-R	3	13071077	Klink	13056030	Klink	2011-09-01 00:00:00
13/2011/0010-R	3	13071078	Klocksin	13056031	Klocksin	2011-09-01 00:00:00
13/2011/0010-R	3	13071103	Moltzow	13056049	Moltzow	2011-09-01 00:00:00
13/2011/0010-R	3	13071106	Neu Gaarz	13056050	Neu Gaarz	2011-09-01 00:00:00
13/2011/0010-R	3	13071129	Schloen	13056060	Schloen	2011-09-01 00:00:00
13/2011/0010-R	3	13071134	Schwinkendorf	13056062	Schwinkendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071144	Torgelow am See	13056066	Torgelow am See	2011-09-01 00:00:00
13/2011/0010-R	3	13071149	Varchentin	13056067	Varchentin	2011-09-01 00:00:00
13/2011/0010-R	3	13071151	Vielist	13056068	Vielist	2011-09-01 00:00:00
13/2011/0010-R	3	13071154	Vollrathsruhe	13056070	Vollrathsruhe	2011-09-01 00:00:00
13/2011/0010-R	3	13071085	Lansen-Schönau	13056077	Lansen-Schönau	2011-09-01 00:00:00
13/2011/0010-R	3	13071003	Altenhof	13056005	Altenhof	2011-09-01 00:00:00
13/2011/0010-R	3	13071013	Bollewick	13056007	Bollewick	2011-09-01 00:00:00
13/2011/0010-R	3	13071020	Buchholz	13056008	Buchholz	2011-09-01 00:00:00
13/2011/0010-R	3	13071023	Bütow	13056009	Bütow	2011-09-01 00:00:00
13/2011/0010-R	3	13071034	Fincken	13056010	Fincken	2011-09-01 00:00:00
13/2011/0010-R	3	13071045	Gotthun	13056012	Gotthun	2011-09-01 00:00:00
13/2011/0010-R	3	13071046	Grabow-Below	13056013	Grabow-Below	2011-09-01 00:00:00
13/2011/0010-R	3	13071053	Groß Kelle	13056018	Groß Kelle	2011-09-01 00:00:00
13/2011/0010-R	3	13071073	Kieve	13056028	Kieve	2011-09-01 00:00:00
13/2011/0010-R	3	13071087	Lärz	13056036	Lärz	2011-09-01 00:00:00
13/2011/0010-R	3	13071088	Leizen	13056037	Leizen	2011-09-01 00:00:00
13/2011/0010-R	3	13071091	Ludorf	13056039	Ludorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071095	Massow	13056044	Massow	2011-09-01 00:00:00
13/2011/0010-R	3	13071097	Melz	13056045	Melz	2011-09-01 00:00:00
13/2011/0010-R	3	13071118	Priborn	13056054	Priborn	2011-09-01 00:00:00
13/2011/0010-R	3	13071122	Rechlin	13056056	Rechlin	2011-09-01 00:00:00
13/2011/0010-R	3	13071124	Röbel/Müritz, Stadt	13056057	Röbel/Müritz, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071133	Schwarz	13056061	Schwarz	2011-09-01 00:00:00
13/2011/0010-R	3	13071137	Sietow	13056063	Sietow	2011-09-01 00:00:00
13/2011/0010-R	3	13071143	Stuer	13056065	Stuer	2011-09-01 00:00:00
13/2011/0010-R	3	13071152	Vipperow	13056069	Vipperow	2011-09-01 00:00:00
13/2011/0010-R	3	13071165	Wredenhagen	13056073	Wredenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13071168	Zepkow	13056074	Zepkow	2011-09-01 00:00:00
13/2011/0010-R	3	13073035	Grimmen, Stadt	13057036	Grimmen, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13073055	Marlow, Stadt	13057057	Marlow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13073105	Zingst	13057096	Zingst	2011-09-01 00:00:00
13/2011/0010-R	3	13073089	Süderholz	13057097	Süderholz	2011-09-01 00:00:00
13/2011/0010-R	3	13073005	Altenpleen	13057005	Altenpleen	2011-09-01 00:00:00
13/2011/0010-R	3	13073037	Groß Mohrdorf	13057038	Groß Mohrdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13073044	Klausdorf	13057047	Klausdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13073046	Kramerhof	13057049	Kramerhof	2011-09-01 00:00:00
13/2011/0010-R	3	13073066	Preetz	13057067	Preetz	2011-09-01 00:00:00
13/2011/0010-R	3	13073068	Prohn	13057069	Prohn	2011-09-01 00:00:00
13/2011/0010-R	3	13073002	Ahrenshoop	13057002	Ahrenshoop	2011-09-01 00:00:00
13/2011/0010-R	3	13073012	Born a. Darß	13057013	Born a. Darß	2011-09-01 00:00:00
13/2011/0010-R	3	13073017	Dierhagen	13057022	Dierhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13073067	Prerow	13057068	Prerow	2011-09-01 00:00:00
13/2011/0010-R	3	13073100	Wieck a. Darß	13057091	Wieck a. Darß	2011-09-01 00:00:00
13/2011/0010-R	3	13073103	Wustrow	13057094	Wustrow	2011-09-01 00:00:00
13/2011/0010-R	3	13073024	Franzburg, Stadt	13057028	Franzburg, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13073029	Glewitz	13057030	Glewitz	2011-09-01 00:00:00
13/2011/0010-R	3	13073062	Papenhagen	13057065	Papenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13073076	Richtenberg, Stadt	13057075	Richtenberg, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13073086	Splietsdorf	13057081	Splietsdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13073096	Velgast	13057087	Velgast	2011-09-01 00:00:00
13/2011/0010-R	3	13073097	Weitenhagen	13057088	Weitenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13073098	Wendisch Baggendorf	13057089	Wendisch Baggendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13073034	Gremersdorf-Buchholz	13057099	Gremersdorf-Buchholz	2011-09-01 00:00:00
13/2011/0010-R	3	13073057	Millienhagen-Oebelitz	13057100	Millienhagen-Oebelitz	2011-09-01 00:00:00
13/2011/0010-R	3	13073023	Elmenhorst	13057027	Elmenhorst	2011-09-01 00:00:00
