change_id	change_type	ags_new	name_new	ags_old	name_old	change_date_stat
03/2016/0006-R	1	03158040	Remlingen-Semmenstedt	03158029	Semmenstedt	01.11.2016
03/2016/0006-R	1	03251049	Bruchhausen-Vilsen, Flecken	03251039	Süstedt	01.11.2016
03/2016/0006-R	1	03251049	Bruchhausen-Vilsen, Flecken	03251048	Bruchhausen-Vilsen, Flecken	01.11.2016
03/2016/0006-R	1	03254042	Freden (Leine)	03254015	Everode	01.11.2016
03/2016/0006-R	1	03254042	Freden (Leine)	03254016	Freden (Leine)	01.11.2016
03/2016/0006-R	1	03254042	Freden (Leine)	03254024	Landwehr	01.11.2016
03/2016/0006-R	1	03254042	Freden (Leine)	03254034	Winzenburg	01.11.2016
03/2016/0006-R	1	03254043	Gronau (Leine), Stadt	03254006	Banteln	01.11.2016
03/2016/0006-R	1	03254043	Gronau (Leine), Stadt	03254007	Betheln	01.11.2016
03/2016/0006-R	1	03254043	Gronau (Leine), Stadt	03254009	Brüggen	01.11.2016
03/2016/0006-R	1	03254043	Gronau (Leine), Stadt	03254010	Despetal	01.11.2016
03/2016/0006-R	3	03254013	Eime, Flecken	03254013	Eime, Flecken	01.11.2016
03/2016/0006-R	1	03254043	Gronau (Leine), Stadt	03254018	Gronau (Leine), Stadt	01.11.2016
03/2016/0006-R	1	03254043	Gronau (Leine), Stadt	03254027	Rheden	01.11.2016
03/2016/0006-R	1	03254044	Lamspringe	03254019	Harbarnsen	01.11.2016
03/2016/0006-R	1	03254044	Lamspringe	03254023	Lamspringe, Flecken	01.11.2016
03/2016/0006-R	1	03254044	Lamspringe	03254025	Neuhof	01.11.2016
03/2016/0006-R	1	03254044	Lamspringe	03254030	Sehlem	01.11.2016
03/2016/0006-R	1	03254044	Lamspringe	03254035	Woltershausen	01.11.2016
03/2016/0006-R	1	03254045	Sibbesse	03254001	Adenstedt	01.11.2016
03/2016/0006-R	1	03254045	Sibbesse	03254004	Almstedt	01.11.2016
03/2016/0006-R	1	03254045	Sibbesse	03254012	Eberholzen	01.11.2016
03/2016/0006-R	1	03254045	Sibbesse	03254031	Sibbesse	01.11.2016
03/2016/0006-R	1	03254045	Sibbesse	03254033	Westfeld	01.11.2016
03/2016/0006-R	1	03254041	Duingen, Flecken	03254036	Coppengrave	01.11.2016
03/2016/0006-R	1	03254041	Duingen, Flecken	03254037	Duingen, Flecken	01.11.2016
03/2016/0006-R	1	03254041	Duingen, Flecken	03254038	Hoyershausen	01.11.2016
03/2016/0006-R	1	03254041	Duingen, Flecken	03254039	Marienhagen	01.11.2016
03/2016/0006-R	1	03254041	Duingen, Flecken	03254040	Weenzen	01.11.2016
03/2016/0006-R	3	03352004	Belum	03352004	Belum	01.11.2016
03/2016/0006-R	3	03352008	Bülkau	03352008	Bülkau	01.11.2016
03/2016/0006-R	1	03352063	Cadenberge	03352009	Cadenberge	01.11.2016
03/2016/0006-R	1	03352063	Cadenberge	03352018	Geversdorf	01.11.2016
03/2016/0006-R	3	03352039	Neuhaus (Oste), Flecken	03352039	Neuhaus (Oste), Flecken	01.11.2016
03/2016/0006-R	3	03352042	Oberndorf	03352042	Oberndorf	01.11.2016
03/2016/0006-R	3	03352056	Wingst	03352056	Wingst	01.11.2016
03/2016/0006-R	3	03352025	Ihlienworth	03352025	Ihlienworth	01.11.2016
03/2016/0006-R	3	03352038	Neuenkirchen	03352038	Neuenkirchen	01.11.2016
03/2016/0006-R	3	03352041	Nordleda	03352041	Nordleda	01.11.2016
03/2016/0006-R	3	03352043	Odisheim	03352043	Odisheim	01.11.2016
03/2016/0006-R	3	03352045	Osterbruch	03352045	Osterbruch	01.11.2016
03/2016/0006-R	3	03352046	Otterndorf, Stadt	03352046	Otterndorf, Stadt	01.11.2016
03/2016/0006-R	3	03352051	Steinau	03352051	Steinau	01.11.2016
03/2016/0006-R	3	03352055	Wanna	03352055	Wanna	01.11.2016
15/2015/0003-R	4	15085235	Quedlinburg, Welterbestadt	15085235	Quedlinburg, Stadt	01.11.2016
06/2016/0002-R	4	06439008	Idstein, Hochschulstadt	06439008	Idstein, Stadt	01.12.2016
06/2016/0003-R	4	06635015	Korbach, Hansestadt, Kreisstadt	06635015	Korbach, Hansestadt	01.12.2016
